,Zygote,2C,4C,8C,E6.5,E7.5,mES2iL,8-rep1,8-rep2
chr3-74100001-74200000,0.0,0.2549,0.0,0.0,0.0,0.0,0.4421,0.0,0.1464
chr3-74200001-74300000,1.0,0.8553,0.0,0.0,0.8163,0.7683,0.5608,0.5,0.2133
chr3-74300001-74400000,0.0,0.0,0.0,0.0,0.6667,0.0,0.5,0.0,0.0
chr3-74400001-74500000,0.6353,0.6,0.0,0.0,0.5,0.0,0.28,0.1827,0.0661
chr3-74500001-74600000,0.0,0.0,0.0,0.0,0.0,0.0,0.4062,0.0,0.0
chr3-74600001-74700000,1.0,0.7626,0.0,0.0,0.9286,0.9091,0.6441,0.9333,0.4722
chr3-74700001-74800000,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
chr3-74800001-74900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4583
chr3-74900001-75000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0846,0.0,0.0
chr3-75000001-75100000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
chr3-7500001-7600000,0.0002,0.0,0.0293,0.0,0.0047,0.0087,0.0905,0.0,0.0
chr3-75100001-75200000,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0
chr3-75200001-75300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-75300001-75400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-75400001-75500000,0.3161,0.0,0.0,0.1607,0.0,0.0,0.4643,0.1562,0.0
chr3-75500001-75600000,0.0215,0.0542,0.0,0.0,0.0367,0.0379,0.0064,0.0,0.0
chr3-75600001-75700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0,0.0
chr3-75700001-75800000,0.0,0.0,0.0,0.0,0.0,0.0,0.4985,0.0,0.05
chr3-75800001-75900000,0.413,0.1923,0.0,0.0,0.7568,0.8806,0.2118,0.0,0.75
chr3-75900001-76000000,0.255,0.2115,0.0,0.1877,0.1,0.0522,0.0064,0.0,0.0
chr3-76000001-76100000,0.0,0.0,0.0,0.0,0.0,0.0044,0.0579,0.0,0.0
chr3-7600001-7700000,0.1679,0.1759,0.5,0.0,0.1501,0.1983,0.2736,0.2687,0.0
chr3-76100001-76200000,0.7143,0.3235,0.0,0.0,0.5833,0.5365,0.5208,0.0819,0.2689
chr3-76200001-76300000,0.5,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.1
chr3-76300001-76400000,0.0,0.0,0.0,0.0,0.0,0.0,0.2833,0.0,0.0
chr3-76400001-76500000,0.8824,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0
chr3-76500001-76600000,0.708,0.633,0.0,0.0,0.7495,0.8014,0.6906,0.0,0.4846
chr3-76600001-76700000,0.2588,0.0,0.0,0.5,0.2727,0.4167,0.0303,0.0,0.0
chr3-76700001-76800000,0.1024,1.0,0.0,0.4706,0.7605,0.8374,0.5484,0.4444,0.4241
chr3-76800001-76900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2778,0.0
chr3-76900001-77000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-77000001-77100000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
chr3-7700001-7800000,0.4131,0.5061,0.6081,0.5,0.7239,0.864,0.6331,0.274,0.3315
chr3-77100001-77200000,0.8889,0.3077,0.0,0.0,0.6667,0.7273,0.5824,0.0625,0.2258
chr3-77200001-77300000,0.5872,0.5428,0.0,0.1576,0.8108,0.86,0.4912,0.231,0.1776
chr3-77300001-77400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-77400001-77500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-77500001-77600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
chr3-77600001-77700000,1.0,0.0,0.0,0.0,0.0,0.0,0.369,0.0,0.0
chr3-77700001-77800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
chr3-77800001-77900000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0778,0.1005
chr3-77900001-78000000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
chr3-78000001-78100000,0.0,0.0,0.0,0.0,0.0,0.0,0.2921,0.0,0.0
chr3-7800001-7900000,0.3855,0.4167,0.0,0.0,0.7628,0.8834,0.381,0.0,0.1667
chr3-78100001-78200000,0.0,0.0,0.0,0.0,0.0,0.0,0.4604,0.0,0.2857
chr3-78200001-78300000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
chr3-78300001-78400000,0.0,0.0,0.0,0.0,0.0,0.0,0.4395,0.0,0.12
chr3-78400001-78500000,0.3687,0.0,0.0,0.0,0.0,0.6491,0.4392,0.0238,0.175
chr3-78500001-78600000,0.7787,0.0,0.0,0.0,0.6133,0.8212,0.5915,0.3889,0.1071
chr3-78600001-78700000,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.0,0.0
chr3-78700001-78800000,0.0,0.0,0.0,0.0,0.7601,0.7089,0.3589,0.0,0.0
chr3-78800001-78900000,0.0,0.2624,0.0,0.1429,0.6429,0.8009,0.1924,0.0,0.1746
chr3-78900001-79000000,0.1019,0.1761,0.0,0.2973,0.3514,0.3591,0.3476,0.0,0.1205
chr3-79000001-79100000,0.4815,0.5795,0.0,0.3978,0.6344,0.6358,0.4544,0.4121,0.2797
chr3-7900001-8000000,0.2,0.0,0.0,0.0,0.0,0.0,0.3821,0.0,0.0
chr3-79100001-79200000,0.3039,0.3912,0.0,0.25,0.1667,0.6842,0.2205,0.0556,0.2303
chr3-79200001-79300000,0.0345,0.0407,0.0,0.0024,0.0411,0.0503,0.0734,0.0378,0.0291
chr3-79300001-79400000,0.1414,0.0402,0.0,0.0,0.574,0.7318,0.3178,0.1938,0.4306
chr3-79400001-79500000,0.4495,0.3565,0.6667,0.1647,0.8597,0.8444,0.4714,0.2867,0.2658
chr3-79500001-79600000,0.0322,0.0395,0.1135,0.0127,0.0479,0.0636,0.065,0.0577,0.0182
chr3-79600001-79700000,0.0001,0.0,0.0,0.0,0.1287,0.1724,0.0639,0.0,0.0
chr3-79700001-79800000,0.2803,0.3849,0.3181,0.0,0.7357,0.845,0.3384,0.192,0.118
chr3-79800001-79900000,0.0433,0.0854,0.0,0.0,0.3389,0.3609,0.1894,0.1829,0.0957
chr3-79900001-80000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0
chr3-80000001-80100000,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.0,0.0
chr3-8000001-8100000,0.256,0.0,0.0,0.0,0.2222,0.4545,0.3353,0.1806,0.2536
chr3-800001-900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-80100001-80200000,0.2222,0.0,0.0,0.0,0.0,0.0,0.4176,0.0,0.0833
chr3-80200001-80300000,0.0,0.0,0.0,0.0,0.0,0.0,0.5032,0.0,0.0
chr3-80300001-80400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-80400001-80500000,0.0,0.0,0.0,0.0,0.0,0.0,0.5909,0.0,0.0
chr3-80500001-80600000,0.0,0.0,0.0,0.0,0.0,0.0,0.4393,0.0,0.0
chr3-80600001-80700000,0.0,0.0,0.0,0.0,0.0,0.0,0.6061,0.0286,0.1694
chr3-80700001-80800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0
chr3-80800001-80900000,0.0072,0.0052,0.0,0.0083,0.047,0.0519,0.0305,0.05,0.0833
chr3-80900001-81000000,0.0072,0.0078,0.0,0.0065,0.0449,0.0339,0.0,0.0682,0.0398
chr3-81000001-81100000,0.0,0.0385,0.0,0.0482,0.0654,0.0447,0.0371,0.0,0.0
chr3-8100001-8200000,0.0,0.5789,0.0,0.0,0.4318,0.9038,0.6112,0.0,0.3333
chr3-81100001-81200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-81200001-81300000,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.0,0.2857
chr3-81300001-81400000,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
chr3-81400001-81500000,0.0,0.0,0.0,0.0,0.0,0.0,0.4091,0.0,0.0
chr3-81500001-81600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-81600001-81700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-81700001-81800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-81800001-81900000,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,0.0
chr3-81900001-82000000,0.0,0.0,0.0,0.0,0.0119,0.0149,0.0,0.0,0.0455
chr3-82000001-82100000,0.0,0.0053,0.0,0.0,0.1754,0.1584,0.0978,0.0,0.0185
chr3-8200001-8300000,0.5,0.6667,0.0,0.0,0.6978,0.902,0.5176,0.3,0.4321
chr3-82100001-82200000,0.9344,1.0,0.0,0.6667,0.4134,0.3873,0.1667,0.0,0.0
chr3-82200001-82300000,0.0,0.0,0.0,0.0,0.0,0.0,0.2775,0.0,0.0
chr3-82300001-82400000,0.072,0.0172,0.0527,0.0474,0.0677,0.0793,0.3538,0.1438,0.0857
chr3-82400001-82500000,0.0,0.0,0.0,0.0,0.0,0.0,0.4764,0.0,0.4444
chr3-82500001-82600000,0.4527,0.9846,0.0,0.0,0.0,0.9286,0.2515,0.61,0.3681
chr3-82600001-82700000,0.0878,0.0882,0.0,0.0,0.4793,0.6126,0.2308,0.25,0.06
chr3-82700001-82800000,0.1667,0.6,0.0,0.0,0.6667,0.8889,0.5583,0.0,0.5
chr3-82800001-82900000,0.0024,0.0258,0.0,0.0649,0.1213,0.1278,0.0302,0.0667,0.1008
chr3-82900001-83000000,0.1288,0.4227,0.2069,0.0181,0.2864,0.3319,0.123,0.075,0.0833
chr3-83000001-83100000,0.1742,0.084,0.1111,0.0,0.5604,0.5672,0.3125,0.0286,0.0281
chr3-8300001-8400000,0.6931,0.9196,0.0,0.5,0.805,0.7738,0.6114,0.5,0.0
chr3-83100001-83200000,0.0486,0.0157,0.0022,0.0013,0.1777,0.145,0.088,0.026,0.0287
chr3-83200001-83300000,0.0404,0.0,0.0,0.0387,0.5021,0.7113,0.3304,0.0,0.1163
chr3-83300001-83400000,0.1786,0.375,0.0,0.5,0.5056,0.6358,0.5509,0.0,0.1967
chr3-83400001-83500000,0.0,0.0,0.0,0.0,0.0,0.0,0.5083,0.0,0.1667
chr3-83500001-83600000,0.6259,0.9429,0.0,0.0,0.6857,0.7846,0.2373,0.125,0.0833
chr3-83600001-83700000,0.457,0.675,0.0,0.5,0.86,0.8365,0.3959,0.0,0.1875
chr3-83700001-83800000,0.0291,0.0,0.0016,0.0,0.1326,0.0927,0.127,0.0265,0.0518
chr3-83800001-83900000,0.1242,0.0802,0.0,0.096,0.4283,0.4958,0.2635,0.3254,0.1127
chr3-83900001-84000000,0.5545,0.5927,0.0,0.2727,0.8686,0.8245,0.3946,0.2292,0.5366
chr3-84000001-84100000,0.0659,0.0469,0.1407,0.042,0.0504,0.0563,0.1552,0.0435,0.056
chr3-8400001-8500000,0.0437,0.102,0.0,0.0,0.5716,0.7278,0.1878,0.1627,0.0948
chr3-84100001-84200000,0.1325,0.1893,0.0,0.0207,0.1368,0.1296,0.1011,0.0576,0.0453
chr3-84200001-84300000,0.1834,0.0955,0.0326,0.0372,0.2296,0.2195,0.0886,0.2291,0.1667
chr3-84300001-84400000,0.0933,0.0918,0.25,0.1111,0.3929,0.5674,0.2121,0.1056,0.1201
chr3-84400001-84500000,0.0444,0.0344,0.1208,0.0668,0.22,0.2027,0.2687,0.0583,0.0405
chr3-84500001-84600000,0.018,0.0302,0.0,0.016,0.0223,0.0321,0.1785,0.0045,0.0057
chr3-84600001-84700000,0.1037,0.0089,0.1364,0.1087,0.3388,0.2649,0.1766,0.0,0.1562
chr3-84700001-84800000,0.0,0.0316,0.0,0.5882,0.5313,0.7801,0.2796,0.2705,0.1496
chr3-84800001-84900000,0.0825,0.0499,0.3016,0.0782,0.0163,0.0203,0.06,0.0085,0.0198
chr3-84900001-85000000,0.3429,0.0,0.0,0.2404,0.4706,0.3335,0.4443,0.11,0.162
chr3-85000001-85100000,0.0119,0.0488,0.0,0.0,0.4509,0.76,0.2882,0.75,0.4726
chr3-8500001-8600000,0.7222,0.3214,0.0,0.2667,0.7933,0.9089,0.3088,0.1636,0.8229
chr3-85100001-85200000,0.0328,0.026,0.0,0.0,0.5319,0.7016,0.2282,0.14,0.1107
chr3-85200001-85300000,0.0,0.0,0.0,0.0,0.0,0.8333,0.315,0.0,0.2
chr3-85300001-85400000,0.0848,0.0,0.0,0.1983,0.8235,0.737,0.5233,0.0,0.125
chr3-85400001-85500000,0.125,0.0625,0.0,0.0,0.9583,1.0,0.3658,0.0,0.0
chr3-85500001-85600000,0.0,0.0641,0.0,0.0,0.1126,0.0782,0.2308,0.0,0.0805
chr3-85600001-85700000,0.1058,0.6,0.0,0.3485,0.8298,0.6944,0.5292,0.0,0.3125
chr3-85700001-85800000,0.8,0.2544,0.25,0.0,0.6014,0.8067,0.3331,0.0,0.125
chr3-85800001-85900000,0.021,0.0331,0.0,0.0,0.0116,0.0106,0.1312,0.0119,0.0026
chr3-85900001-86000000,0.0762,0.035,0.125,0.0912,0.0853,0.1301,0.2079,0.0366,0.0813
chr3-86000001-86100000,0.5093,0.3546,0.1771,0.2857,0.6897,0.6801,0.2237,0.1863,0.3098
chr3-8600001-8700000,0.1012,0.1053,0.0,0.0498,0.0584,0.0814,0.1281,0.0392,0.0565
chr3-86100001-86200000,0.0332,0.0189,0.1111,0.0227,0.0377,0.0605,0.0927,0.0054,0.0441
chr3-86200001-86300000,0.0616,0.0383,0.1429,0.0,0.0296,0.0263,0.0732,0.0105,0.0281
chr3-86300001-86400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-86400001-86500000,0.0,0.0,0.0,0.0,0.0,0.0,0.5418,0.0,0.0
chr3-86500001-86600000,0.0147,0.0635,1.0,0.0,0.2284,0.2271,0.0447,0.0677,0.0208
chr3-86600001-86700000,0.7254,0.7119,0.0,0.0,0.0,0.264,0.1695,0.8561,1.0
chr3-86700001-86800000,0.5294,0.7222,0.0,0.1818,0.8598,0.879,0.3801,0.47,0.5167
chr3-86800001-86900000,0.0518,0.0,0.0,0.0,0.0,0.0952,0.4523,0.225,0.0
chr3-86900001-87000000,0.0577,0.1098,0.1176,0.025,0.0407,0.0455,0.0368,0.0151,0.0327
chr3-87000001-87100000,0.1011,0.1594,0.2614,0.1168,0.7468,0.7951,0.2133,0.1958,0.2304
chr3-8700001-8800000,0.145,0.1715,0.1385,0.1432,0.3751,0.3089,0.2479,0.0722,0.1144
chr3-87100001-87200000,0.0059,0.0,0.1761,0.0,0.0105,0.0088,0.1105,0.0,0.087
chr3-87200001-87300000,0.015,0.1149,1.0,0.3753,0.7246,0.8329,0.371,0.3065,0.2143
chr3-87300001-87400000,0.3366,0.1932,0.0,0.25,0.5147,0.6074,0.1182,0.0,0.4414
chr3-87400001-87500000,0.3333,0.0,1.0,0.0,0.9,0.6318,0.1043,0.0,0.1778
chr3-87500001-87600000,0.1902,0.1753,0.1201,0.2296,0.4345,0.4478,0.1402,0.1865,0.1041
chr3-87600001-87700000,0.1283,0.1071,0.2146,0.1224,0.1095,0.1244,0.228,0.1375,0.099
chr3-87700001-87800000,0.2318,0.1583,0.2969,0.0826,0.2154,0.2461,0.1361,0.1849,0.0491
chr3-87800001-87900000,0.0675,0.0469,0.1674,0.0534,0.1915,0.2273,0.2289,0.2231,0.1174
chr3-87900001-88000000,0.0532,0.0266,0.0152,0.0384,0.0401,0.0428,0.0319,0.0964,0.1039
chr3-88000001-88100000,0.0886,0.057,0.0948,0.0115,0.0688,0.075,0.048,0.0096,0.03
chr3-8800001-8900000,0.2,0.25,0.0,0.0,0.3114,0.2963,0.3198,0.0,0.0833
chr3-88100001-88200000,0.1183,0.0904,0.1276,0.086,0.1475,0.1714,0.1264,0.0903,0.0866
chr3-88200001-88300000,0.1532,0.0856,0.0385,0.1044,0.1192,0.0761,0.0482,0.021,0.0233
chr3-88300001-88400000,0.128,0.1211,0.0,0.0825,0.1729,0.2167,0.2358,0.14,0.0753
chr3-88400001-88500000,0.4334,0.3348,0.2546,0.1328,0.3642,0.3518,0.1223,0.0733,0.0299
chr3-88500001-88600000,0.1043,0.0885,0.1612,0.0826,0.1043,0.1134,0.062,0.0448,0.0375
chr3-88600001-88700000,0.0259,0.0395,0.0569,0.0757,0.1597,0.1984,0.1221,0.0752,0.0559
chr3-88700001-88800000,0.066,0.0475,0.0,0.5872,0.291,0.3498,0.2218,0.2647,0.1218
chr3-88800001-88900000,0.0,0.1042,0.0,0.0,0.1265,0.1382,0.1067,0.0,0.0
chr3-88900001-89000000,0.0458,0.0753,0.0975,0.0435,0.0656,0.0788,0.1502,0.0308,0.077
chr3-89000001-89100000,0.0578,0.0173,0.0008,0.0174,0.0799,0.0948,0.1268,0.0417,0.0395
chr3-8900001-9000000,0.201,0.118,0.2,0.0588,0.2362,0.2866,0.0724,0.0699,0.083
chr3-89100001-89200000,0.1499,0.1048,0.2539,0.0721,0.1879,0.2282,0.1317,0.1091,0.0868
chr3-89200001-89300000,0.1297,0.1237,0.2335,0.0619,0.217,0.2296,0.0675,0.0351,0.0468
chr3-89300001-89400000,0.1211,0.0963,0.0725,0.0471,0.1359,0.1435,0.0678,0.0301,0.0636
chr3-89400001-89500000,0.1878,0.1201,0.1153,0.0541,0.1708,0.1951,0.1547,0.0519,0.0557
chr3-89500001-89600000,0.1822,0.1872,0.0376,0.166,0.3437,0.4773,0.2751,0.0679,0.0771
chr3-89600001-89700000,0.0611,0.26,0.1801,0.3628,0.4346,0.5129,0.2163,0.0476,0.3259
chr3-89700001-89800000,0.0676,0.0627,0.0625,0.0244,0.0916,0.1021,0.0827,0.0344,0.0206
chr3-89800001-89900000,0.0337,0.0579,0.0144,0.0517,0.1384,0.1424,0.0558,0.1194,0.0501
chr3-89900001-90000000,0.0354,0.0328,0.0634,0.0214,0.0987,0.1202,0.1161,0.0556,0.0365
chr3-90000001-90100000,0.0863,0.0499,0.0871,0.0784,0.1591,0.1484,0.0378,0.0649,0.0328
chr3-9000001-9100000,0.0455,0.0416,0.125,0.0065,0.0861,0.1339,0.1465,0.0579,0.1577
chr3-900001-1000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-90100001-90200000,0.1277,0.0753,0.2016,0.0769,0.7145,0.8176,0.2155,0.3104,0.2856
chr3-90200001-90300000,0.0905,0.0923,0.0512,0.1077,0.0941,0.1108,0.0458,0.0436,0.042
chr3-90300001-90400000,0.3293,0.4695,0.3334,0.3467,0.0776,0.0762,0.1441,0.0,0.0149
chr3-90400001-90500000,0.0389,0.0201,0.0047,0.0135,0.0703,0.0789,0.0601,0.0109,0.0144
chr3-90500001-90600000,0.0506,0.0496,0.001,0.05,0.0604,0.092,0.0663,0.075,0.1453
chr3-90600001-90700000,0.0044,0.0144,0.1795,0.0,0.4163,0.2725,0.2759,0.0,0.1034
chr3-90700001-90800000,0.0,0.0,0.0,0.0,0.0,0.0,0.4993,0.1486,0.0778
chr3-90800001-90900000,0.0,0.0,0.0,0.0,0.0,0.0,0.3172,0.3231,0.1633
chr3-90900001-91000000,0.6784,0.5296,0.0,0.0,0.5156,0.0,0.3312,0.2167,0.1829
chr3-91000001-91100000,0.6667,1.0,0.0,0.0,0.0,0.9828,0.7509,0.2632,0.2977
chr3-9100001-9200000,0.3292,0.2123,0.0671,0.1496,0.4261,0.5256,0.2652,0.2185,0.214
chr3-91100001-91200000,0.6184,0.7901,0.0,0.3621,0.7083,0.7698,0.4746,0.0447,0.2039
chr3-91200001-91300000,0.4587,0.262,0.0,0.0,0.5449,0.7103,0.5741,0.4496,0.1
chr3-91300001-91400000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4375,0.2
chr3-91400001-91500000,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.0
chr3-91500001-91600000,1.0,0.6371,0.0,0.0,0.8889,0.775,0.588,0.0859,0.1493
chr3-91600001-91700000,0.7689,0.8,0.0,0.3158,0.809,0.8547,0.5872,0.375,0.0938
chr3-91700001-91800000,0.5538,0.9608,0.0,1.0,0.7876,0.5687,0.5111,0.1511,0.2022
chr3-91800001-91900000,0.1784,0.2105,0.0,0.0,0.7213,0.7685,0.6021,0.0,0.0833
chr3-91900001-92000000,0.1273,0.1892,0.0,0.8148,0.4927,0.5644,0.4029,0.2,0.0
chr3-92000001-92100000,0.0149,0.0211,0.0,0.0237,0.0253,0.025,0.0609,0.062,0.0212
chr3-9200001-9300000,0.0201,0.036,0.1077,0.0049,0.036,0.035,0.1108,0.0056,0.0527
chr3-92100001-92200000,0.0,0.0,0.0,0.0,0.0,0.0,0.4571,0.6329,0.0
chr3-92200001-92300000,0.0,0.0,0.0,0.0,0.0,0.0,0.3791,0.1964,0.3321
chr3-92300001-92400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr3-92400001-92500000,0.0,0.0,0.0,0.0,0.0,0.0,0.2193,0.25,0.25
chr3-92500001-92600000,0.0,0.0,0.0,0.0,0.0,0.0,0.649,0.0,0.125
chr3-92600001-92700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0462,0.0,0.0
chr3-92700001-92800000,0.0,0.0,0.0,0.0,0.0,0.0,0.4903,0.0,0.0714
chr3-92800001-92900000,0.1591,0.0,0.0,0.0,0.5,0.8667,0.2771,0.175,0.305
chr3-92900001-93000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0391,0.0,0.1111
chr3-93000001-93100000,0.1322,0.0876,0.0,0.094,0.1608,0.18,0.0883,0.0,0.141
chr3-9300001-9400000,0.2381,0.2375,0.0,0.0,0.4503,0.441,0.3431,0.3393,0.0081
chr3-93100001-93200000,0.1476,0.4599,0.0,0.0,0.7079,0.7422,0.1689,0.0944,0.1964
chr3-93200001-93300000,0.2094,0.3645,0.45,0.0879,0.5786,0.8073,0.5212,0.2108,0.1976
chr3-93300001-93400000,0.125,0.0,0.0,0.0,0.0,0.0,0.2123,0.0,0.5
chr3-93400001-93500000,0.2014,0.0674,0.0084,0.0,0.0277,0.0214,0.0211,0.0037,0.0056
chr3-93500001-93600000,0.3024,0.3972,0.0,0.0078,0.0082,0.007,0.2604,0.0,0.0
chr3-93600001-93700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987
chr3-93700001-93800000,0.3449,0.0,0.0,0.675,0.7143,0.5571,0.4742,0.2393,0.1721
chr3-93800001-93900000,0.8596,1.0,0.0,0.0,0.75,0.6857,0.3666,0.0,0.3321
chr3-93900001-94000000,0.8594,0.0,0.0,0.4762,0.9222,0.9394,0.0,0.2889,0.1151
chr3-94000001-94100000,0.5,0.0,0.0,0.0,1.0,0.8571,0.545,0.375,0.1703
chr3-9400001-9500000,0.7188,0.2996,0.3521,0.2781,0.8653,0.8854,0.3047,0.35,0.1648
chr3-94100001-94200000,0.8036,0.5339,0.0,1.0,0.748,0.9067,0.5448,0.5256,0.3889
chr3-94200001-94300000,0.7871,0.6316,0.0,0.0,0.5183,0.664,0.4615,0.0833,0.4464
chr3-94300001-94400000,0.0788,0.0213,0.0,0.0257,0.0583,0.0456,0.062,0.022,0.0143
chr3-94400001-94500000,0.1523,0.254,0.4086,0.0546,0.317,0.3564,0.1802,0.1674,0.1455
chr3-94500001-94600000,0.0466,0.0213,0.0,0.025,0.0416,0.0629,0.0849,0.1267,0.015
chr3-94600001-94700000,0.6332,0.5357,0.2719,0.6601,0.4969,0.554,0.434,0.1536,0.2114
chr3-94700001-94800000,0.3191,0.3356,0.2685,0.1666,0.3939,0.4232,0.2254,0.1567,0.1596
chr3-94800001-94900000,0.0179,0.0062,0.0381,0.0,0.0249,0.0325,0.2668,0.1691,0.0468
chr3-94900001-95000000,0.1174,0.1011,0.0,0.1481,0.0334,0.0254,0.1387,0.0,0.0
chr3-95000001-95100000,0.1275,0.1004,0.1369,0.0177,0.1197,0.1359,0.0931,0.1225,0.0947
chr3-9500001-9600000,0.4229,0.378,0.2955,1.0,0.4828,0.6597,0.1477,0.1971,0.1221
chr3-95100001-95200000,0.1328,0.1224,0.1035,0.0416,0.1732,0.1761,0.0778,0.1636,0.1009
chr3-95200001-95300000,0.111,0.0947,0.093,0.0831,0.1036,0.124,0.0592,0.0284,0.0506
chr3-95300001-95400000,0.0779,0.0806,0.0,0.1057,0.0951,0.0894,0.1087,0.0258,0.0534
chr3-95400001-95500000,0.3476,0.434,0.0,0.0,0.3076,0.3148,0.4329,0.24,0.3545
chr3-95500001-95600000,0.0192,0.0768,0.0,0.0072,0.4979,0.7321,0.4205,0.1868,0.1633
chr3-95600001-95700000,0.1261,0.0937,0.0763,0.0972,0.0806,0.0913,0.0284,0.0281,0.0423
chr3-95700001-95800000,0.3833,0.3187,0.2316,0.2774,0.4272,0.4265,0.1522,0.1577,0.0865
chr3-95800001-95900000,0.2454,0.0891,0.168,0.1661,0.1476,0.1275,0.0538,0.0527,0.0336
chr3-95900001-96000000,0.0866,0.0573,0.1928,0.0219,0.0634,0.0714,0.1019,0.1741,0.0984
chr3-96000001-96100000,0.0417,0.0867,0.0,0.0119,0.0678,0.1373,0.2424,0.1528,0.0386
chr3-9600001-9700000,0.1056,0.1254,0.2873,0.0276,0.1577,0.1769,0.1293,0.0667,0.0699
chr3-96100001-96200000,0.0602,0.0678,0.0326,0.0202,0.1046,0.1052,0.1124,0.1539,0.0467
chr3-96200001-96300000,0.0682,0.0517,0.1752,0.0323,0.0958,0.0731,0.0445,0.0015,0.01
chr3-96300001-96400000,0.0585,0.0123,0.003,0.1118,0.1496,0.1357,0.086,0.2803,0.2152
chr3-96400001-96500000,0.0479,0.059,0.0721,0.04,0.0765,0.1189,0.0863,0.1188,0.1156
chr3-96500001-96600000,0.098,0.0768,0.0795,0.0595,0.1125,0.1302,0.0349,0.1843,0.1049
chr3-96600001-96700000,0.0792,0.0253,0.1565,0.0218,0.1102,0.1325,0.0886,0.0531,0.0376
chr3-96700001-96800000,0.0964,0.1025,0.0004,0.1034,0.05,0.0504,0.069,0.0741,0.0273
chr3-96800001-96900000,0.4326,0.4418,0.1035,0.2281,0.6671,0.7099,0.3861,0.3846,0.2874
chr3-96900001-97000000,0.0565,0.007,0.0,0.0215,0.0899,0.1027,0.3102,0.061,0.0333
chr3-97000001-97100000,0.3511,0.0123,0.0,0.1022,0.6304,0.7758,0.427,0.3,0.4833
chr3-9700001-9800000,0.1715,0.4502,0.0,0.0312,0.5,0.695,0.3749,0.0,0.0
chr3-97100001-97200000,0.3662,0.1429,0.0,0.1684,0.3969,0.2864,0.1923,0.4842,0.2388
chr3-97200001-97300000,0.11,0.1222,0.1242,0.1275,0.2519,0.2432,0.2301,0.2177,0.1353
chr3-97300001-97400000,0.1104,0.0941,0.0521,0.1538,0.5181,0.5792,0.2911,0.2114,0.1222
chr3-97400001-97500000,0.4608,0.0,0.0,0.0,0.7401,0.8847,0.0,0.0,0.0
chr3-97500001-97600000,0.5762,0.3749,0.0,0.4214,0.8088,0.9294,0.3937,0.025,0.3565
chr3-97600001-97700000,0.0947,0.072,0.2261,0.0614,0.1192,0.1269,0.1613,0.0189,0.0154
chr3-97700001-97800000,0.274,0.1432,0.1981,0.2008,0.471,0.4771,0.1614,0.1013,0.1519
chr3-97800001-97900000,0.0082,0.0076,0.0005,0.0048,0.0913,0.1048,0.1603,0.1573,0.0772
